year,week_of_year,borough,avg_ridership,total_ridership,peak_period,period,week_start
2023,36,Manhattan,148.80033199812348,4123406.0,Evening Peak,Pre Policy,2023-09-04
2023,36,Queens,42.78065006652728,675207.0,Evening Peak,Pre Policy,2023-09-04
2023,37,Bronx,21.745179744332223,307890.0,Evening Peak,Pre Policy,2023-09-11
2023,37,Brooklyn,38.21349761479704,1305717.0,Evening Peak,Pre Policy,2023-09-11
2023,37,Manhattan,169.26956796184598,4826891.0,Evening Peak,Pre Policy,2023-09-11
2023,37,Queens,46.05399974883838,733456.0,Evening Peak,Pre Policy,2023-09-11
2023,38,Bronx,21.02390766694147,306024.0,Evening Peak,Pre Policy,2023-09-18
2023,38,Brooklyn,37.11997301340529,1265457.0,Evening Peak,Pre Policy,2023-09-18
2023,38,Manhattan,169.3906413202423,4865238.0,Evening Peak,Pre Policy,2023-09-18
2023,38,Queens,43.82497670083877,705363.0,Evening Peak,Pre Policy,2023-09-18
2023,39,Bronx,19.075774413112928,274653.0,Evening Peak,Pre Policy,2023-09-25
2023,39,Brooklyn,34.34692705341757,1136162.0,Evening Peak,Pre Policy,2023-09-25
2023,39,Manhattan,154.91737549853528,4389274.0,Evening Peak,Pre Policy,2023-09-25
2023,39,Queens,41.860459326569995,672572.0,Evening Peak,Pre Policy,2023-09-25
2023,40,Bronx,21.10519363137037,303556.0,Evening Peak,Pre Policy,2023-10-02
2023,40,Brooklyn,37.74940856917551,1292502.0,Evening Peak,Pre Policy,2023-10-02
2023,40,Manhattan,168.79630724295004,4854413.0,Evening Peak,Pre Policy,2023-10-02
2023,40,Queens,44.95841398688729,720009.0,Evening Peak,Pre Policy,2023-10-02
2023,41,Bronx,20.29181116851865,286703.0,Evening Peak,Pre Policy,2023-10-09
2023,41,Brooklyn,36.94486514824954,1268465.0,Evening Peak,Pre Policy,2023-10-09
2023,41,Manhattan,162.71129167247872,4665909.0,Evening Peak,Pre Policy,2023-10-09
2023,41,Queens,43.09951231557504,698169.0,Evening Peak,Pre Policy,2023-10-09
2023,42,Bronx,21.38815287507803,308353.0,Evening Peak,Pre Policy,2023-10-16
2023,42,Brooklyn,39.19514401610879,1343100.0,Evening Peak,Pre Policy,2023-10-16
2023,42,Manhattan,171.27270208492067,4945328.0,Evening Peak,Pre Policy,2023-10-16
2023,42,Queens,45.777028304860366,726161.0,Evening Peak,Pre Policy,2023-10-16
2023,43,Bronx,21.359437887986903,313108.0,Evening Peak,Pre Policy,2023-10-23
2023,43,Brooklyn,39.70734645900676,1351241.0,Evening Peak,Pre Policy,2023-10-23
2023,43,Manhattan,174.5904632721202,5019825.0,Evening Peak,Pre Policy,2023-10-23
2023,43,Queens,44.56793560491436,736396.0,Evening Peak,Pre Policy,2023-10-23
2023,44,Bronx,21.64193571377664,303658.0,Evening Peak,Pre Policy,2023-10-30
2023,44,Brooklyn,39.45944824725161,1331638.0,Evening Peak,Pre Policy,2023-10-30
2023,44,Manhattan,175.51891835960404,5088820.0,Evening Peak,Pre Policy,2023-10-30
2023,44,Queens,45.04703564612448,731699.0,Evening Peak,Pre Policy,2023-10-30
2023,45,Bronx,20.69772369950099,302787.0,Evening Peak,Pre Policy,2023-11-06
2023,45,Brooklyn,38.10451960668167,1286561.0,Evening Peak,Pre Policy,2023-11-06
2023,45,Manhattan,168.47757119159525,4875067.0,Evening Peak,Pre Policy,2023-11-06
2023,45,Queens,44.2025135320102,710467.0,Evening Peak,Pre Policy,2023-11-06
2023,46,Bronx,21.89213340838728,311131.0,Evening Peak,Pre Policy,2023-11-13
2023,46,Brooklyn,39.06720240197809,1327191.0,Evening Peak,Pre Policy,2023-11-13
2023,46,Manhattan,169.93211225587123,4898633.0,Evening Peak,Pre Policy,2023-11-13
2023,46,Queens,43.990507304444314,713658.0,Evening Peak,Pre Policy,2023-11-13
2023,47,Bronx,17.00534091697302,245166.0,Evening Peak,Pre Policy,2023-11-20
2023,47,Brooklyn,29.692675689587308,980660.0,Evening Peak,Pre Policy,2023-11-20
2023,47,Manhattan,125.50276379255712,3564655.0,Evening Peak,Pre Policy,2023-11-20
2023,47,Queens,36.26548126196209,587392.0,Evening Peak,Pre Policy,2023-11-20
2023,48,Bronx,21.28799375930785,300182.0,Evening Peak,Pre Policy,2023-11-27
2023,48,Brooklyn,38.28580237850536,1303823.0,Evening Peak,Pre Policy,2023-11-27
2023,48,Manhattan,173.15242661515643,5019862.0,Evening Peak,Pre Policy,2023-11-27
2023,48,Queens,43.46777969443075,705569.0,Evening Peak,Pre Policy,2023-11-27
2023,49,Bronx,20.877664695365148,303603.0,Evening Peak,Pre Policy,2023-12-04
2023,49,Brooklyn,39.53029947152085,1346402.0,Evening Peak,Pre Policy,2023-12-04
2023,49,Manhattan,177.06457152670444,5155235.0,Evening Peak,Pre Policy,2023-12-04
2023,49,Queens,44.55594296743665,715613.0,Evening Peak,Pre Policy,2023-12-04
2023,50,Bronx,21.3786940613566,303834.0,Evening Peak,Pre Policy,2023-12-11
2023,50,Brooklyn,38.88132705800825,1346577.0,Evening Peak,Pre Policy,2023-12-11
2023,50,Manhattan,177.4251221117539,5121731.0,Evening Peak,Pre Policy,2023-12-11
2023,50,Queens,44.43200683593751,727974.0,Evening Peak,Pre Policy,2023-12-11
2023,51,Bronx,19.4593690248566,284963.0,Evening Peak,Pre Policy,2023-12-18
2023,51,Brooklyn,35.26594660688812,1211350.0,Evening Peak,Pre Policy,2023-12-18
2023,51,Manhattan,153.12017137723723,4431604.0,Evening Peak,Pre Policy,2023-12-18
2023,51,Queens,42.28097425359604,699581.0,Evening Peak,Pre Policy,2023-12-18
2023,52,Bronx,15.766020679834066,254637.0,Evening Peak,Pre Policy,2023-12-25
2023,52,Brooklyn,27.845630353670717,1059749.0,Evening Peak,Pre Policy,2023-12-25
2023,52,Manhattan,118.78627145085804,3807100.0,Evening Peak,Pre Policy,2023-12-25
2023,52,Queens,34.9792899408284,638442.0,Evening Peak,Pre Policy,2023-12-25
2024,1,Bronx,16.882588499119013,316194.0,Evening Peak,Pre Policy,2024-01-01
2024,1,Brooklyn,31.479827706740636,1395910.0,Evening Peak,Pre Policy,2024-01-01
2024,1,Manhattan,135.70398907103825,4966766.0,Evening Peak,Pre Policy,2024-01-01
2024,1,Queens,37.62303059503734,780866.0,Evening Peak,Pre Policy,2024-01-01
2024,2,Bronx,18.822277403334517,265300.0,Evening Peak,Pre Policy,2024-01-08
2024,2,Brooklyn,34.493662012968045,1180994.0,Evening Peak,Pre Policy,2024-01-08
2024,2,Manhattan,150.0547983117692,4337484.0,Evening Peak,Pre Policy,2024-01-08
2024,2,Queens,40.37527846731589,634336.0,Evening Peak,Pre Policy,2024-01-08
2024,3,Bronx,16.865899835679073,236072.0,Evening Peak,Pre Policy,2024-01-15
2024,3,Brooklyn,32.215576781778104,1096135.0,Evening Peak,Pre Policy,2024-01-15
2024,3,Manhattan,138.3650313152401,3976611.0,Evening Peak,Pre Policy,2024-01-15
2024,3,Queens,37.101948259342066,580831.0,Evening Peak,Pre Policy,2024-01-15
2024,4,Bronx,19.00532973280273,267443.0,Evening Peak,Pre Policy,2024-01-22
2024,4,Brooklyn,35.04759549646525,1204691.0,Evening Peak,Pre Policy,2024-01-22
2024,4,Manhattan,155.47389696990635,4499881.0,Evening Peak,Pre Policy,2024-01-22
2024,4,Queens,39.854752425976606,640705.0,Evening Peak,Pre Policy,2024-01-22
2024,5,Bronx,20.12507188039103,279980.0,Evening Peak,Pre Policy,2024-01-29
2024,5,Brooklyn,37.061160170071055,1246478.0,Evening Peak,Pre Policy,2024-01-29
2024,5,Manhattan,159.82282770305315,4622236.0,Evening Peak,Pre Policy,2024-01-29
2024,5,Queens,40.396008655926906,672028.0,Evening Peak,Pre Policy,2024-01-29
2024,6,Bronx,20.73133805284923,295774.0,Evening Peak,Pre Policy,2024-02-05
2024,6,Brooklyn,37.63277251603035,1279439.0,Evening Peak,Pre Policy,2024-02-05
2024,6,Manhattan,163.19204772742947,4732243.0,Evening Peak,Pre Policy,2024-02-05
2024,6,Queens,41.44011292647765,689895.0,Evening Peak,Pre Policy,2024-02-05
2024,7,Bronx,18.91178977272727,266278.0,Evening Peak,Pre Policy,2024-02-12
2024,7,Brooklyn,35.17288364051924,1200345.0,Evening Peak,Pre Policy,2024-02-12
2024,7,Manhattan,152.67383512544802,4344792.0,Evening Peak,Pre Policy,2024-02-12
2024,7,Queens,38.82068506414912,641473.0,Evening Peak,Pre Policy,2024-02-12
2024,8,Bronx,17.475935083931184,250902.0,Evening Peak,Pre Policy,2024-02-19
2024,8,Brooklyn,34.79192311190613,1147542.0,Evening Peak,Pre Policy,2024-02-19
2024,8,Manhattan,150.13682941531042,4234309.0,Evening Peak,Pre Policy,2024-02-19
2024,8,Queens,38.18084654156798,628724.0,Evening Peak,Pre Policy,2024-02-19
2024,9,Bronx,20.35380887907076,285625.0,Evening Peak,Pre Policy,2024-02-26
2024,9,Brooklyn,36.51715437487312,1259148.0,Evening Peak,Pre Policy,2024-02-26
2024,9,Manhattan,162.59921880449187,4662370.0,Evening Peak,Pre Policy,2024-02-26
2024,9,Queens,40.37193843942751,674171.0,Evening Peak,Pre Policy,2024-02-26
2024,10,Bronx,19.858893605367655,290059.0,Evening Peak,Pre Policy,2024-03-04
2024,10,Brooklyn,36.34447956845799,1253194.0,Evening Peak,Pre Policy,2024-03-04
2024,10,Manhattan,162.1344291670974,4704979.0,Evening Peak,Pre Policy,2024-03-04
2024,10,Queens,42.38219109554777,677776.0,Evening Peak,Pre Policy,2024-03-04
2024,11,Bronx,20.94326241134752,310065.0,Evening Peak,Pre Policy,2024-03-11
2024,11,Brooklyn,38.38006722785647,1335895.0,Evening Peak,Pre Policy,2024-03-11
2024,11,Manhattan,166.99715177928005,4866464.0,Evening Peak,Pre Policy,2024-03-11
2024,11,Queens,44.29527047913447,716476.0,Evening Peak,Pre Policy,2024-03-11
2024,12,Bronx,20.085618316424455,293009.0,Evening Peak,Pre Policy,2024-03-18
2024,12,Brooklyn,36.58869904164591,1248443.0,Evening Peak,Pre Policy,2024-03-18
2024,12,Manhattan,157.81568532984616,4585966.0,Evening Peak,Pre Policy,2024-03-18
2024,12,Queens,41.75505754088431,689376.0,Evening Peak,Pre Policy,2024-03-18
2024,13,Bronx,19.947629735428144,293290.0,Evening Peak,Pre Policy,2024-03-25
2024,13,Brooklyn,37.89002240830287,1285078.0,Evening Peak,Pre Policy,2024-03-25
2024,13,Manhattan,166.5214207124192,4843109.0,Evening Peak,Pre Policy,2024-03-25
2024,13,Queens,42.85162407451636,717679.0,Evening Peak,Pre Policy,2024-03-25
2024,14,Bronx,21.132630863358255,310861.0,Evening Peak,Pre Policy,2024-04-01
2024,14,Brooklyn,36.6140492298834,1271789.0,Evening Peak,Pre Policy,2024-04-01
2024,14,Manhattan,166.91966664389645,4887074.0,Evening Peak,Pre Policy,2024-04-01
2024,14,Queens,42.39319965126417,680750.0,Evening Peak,Pre Policy,2024-04-01
2024,15,Bronx,19.85709418018264,291383.0,Evening Peak,Pre Policy,2024-04-08
2024,15,Brooklyn,37.484568170579166,1288607.0,Evening Peak,Pre Policy,2024-04-08
2024,15,Manhattan,160.88456107724627,4671605.0,Evening Peak,Pre Policy,2024-04-08
2024,15,Queens,41.8451343072573,710363.0,Evening Peak,Pre Policy,2024-04-08
2024,16,Bronx,21.922323399558497,317786.0,Evening Peak,Pre Policy,2024-04-15
2024,16,Brooklyn,37.91723819952741,1315804.0,Evening Peak,Pre Policy,2024-04-15
2024,16,Manhattan,167.3209236892671,4876401.0,Evening Peak,Pre Policy,2024-04-15
2024,16,Queens,42.78434618113029,723740.0,Evening Peak,Pre Policy,2024-04-15
2024,17,Bronx,20.338290804771248,269401.0,Evening Peak,Pre Policy,2024-04-22
2024,17,Brooklyn,35.72089036034172,1208402.0,Evening Peak,Pre Policy,2024-04-22
2024,17,Manhattan,159.71250556297284,4665362.0,Evening Peak,Pre Policy,2024-04-22
2024,17,Queens,42.4766474339508,699378.0,Evening Peak,Pre Policy,2024-04-22
2024,18,Bronx,20.415239260467644,300349.0,Evening Peak,Pre Policy,2024-04-29
2024,18,Brooklyn,36.9953594924812,1259618.0,Evening Peak,Pre Policy,2024-04-29
2024,18,Manhattan,164.02996420657917,4811819.0,Evening Peak,Pre Policy,2024-04-29
2024,18,Queens,43.70379030273197,710274.0,Evening Peak,Pre Policy,2024-04-29
2024,19,Bronx,20.28105505831299,299105.0,Evening Peak,Pre Policy,2024-05-06
2024,19,Brooklyn,37.90067436278432,1326372.0,Evening Peak,Pre Policy,2024-05-06
2024,19,Manhattan,168.19266741488963,4945369.0,Evening Peak,Pre Policy,2024-05-06
2024,19,Queens,44.26531712283644,739098.0,Evening Peak,Pre Policy,2024-05-06
2024,20,Bronx,21.35086650419713,315395.0,Evening Peak,Pre Policy,2024-05-13
2024,20,Brooklyn,39.404154645124066,1365748.0,Evening Peak,Pre Policy,2024-05-13
2024,20,Manhattan,171.70776039731072,5082378.0,Evening Peak,Pre Policy,2024-05-13
2024,20,Queens,44.68629355347821,736162.0,Evening Peak,Pre Policy,2024-05-13
2024,21,Bronx,20.36367319378798,301586.0,Evening Peak,Pre Policy,2024-05-20
2024,21,Brooklyn,39.09955758781437,1316834.0,Evening Peak,Pre Policy,2024-05-20
2024,21,Manhattan,161.0345880995214,4744240.0,Evening Peak,Pre Policy,2024-05-20
2024,21,Queens,43.53536236954113,746675.0,Evening Peak,Pre Policy,2024-05-20
2024,22,Bronx,18.2686352425322,266649.0,Evening Peak,Pre Policy,2024-05-27
2024,22,Brooklyn,36.70622295361736,1204478.0,Evening Peak,Pre Policy,2024-05-27
2024,22,Manhattan,146.7962474749204,4287478.0,Evening Peak,Pre Policy,2024-05-27
2024,22,Queens,42.2649772346034,705487.0,Evening Peak,Pre Policy,2024-05-27
2024,23,Bronx,19.754188057281812,292441.0,Evening Peak,Pre Policy,2024-06-03
2024,23,Brooklyn,38.428869309838475,1308503.0,Evening Peak,Pre Policy,2024-06-03
2024,23,Manhattan,166.36870716142755,4927342.0,Evening Peak,Pre Policy,2024-06-03
2024,23,Queens,42.98156194950088,731976.0,Evening Peak,Pre Policy,2024-06-03
2024,24,Bronx,20.051994401679497,286543.0,Evening Peak,Pre Policy,2024-06-10
2024,24,Brooklyn,36.5109634551495,1263827.0,Evening Peak,Pre Policy,2024-06-10
2024,24,Manhattan,159.80172151898734,4734126.0,Evening Peak,Pre Policy,2024-06-10
2024,24,Queens,43.00170638423066,730814.0,Evening Peak,Pre Policy,2024-06-10
2024,25,Bronx,19.398417246554786,284342.0,Evening Peak,Pre Policy,2024-06-17
2024,25,Brooklyn,36.0361355226642,1246562.0,Evening Peak,Pre Policy,2024-06-17
2024,25,Manhattan,149.24277575674375,4348636.0,Evening Peak,Pre Policy,2024-06-17
2024,25,Queens,40.366282770993685,697489.0,Evening Peak,Pre Policy,2024-06-17
2024,26,Bronx,18.738852159234767,266429.0,Evening Peak,Pre Policy,2024-06-24
2024,26,Brooklyn,35.96083786060835,1237808.0,Evening Peak,Pre Policy,2024-06-24
2024,26,Manhattan,163.37176877671484,4815873.0,Evening Peak,Pre Policy,2024-06-24
2024,26,Queens,42.488212927756656,726336.0,Evening Peak,Pre Policy,2024-06-24
2024,27,Bronx,19.536508181537513,253115.0,Evening Peak,Pre Policy,2024-07-01
2024,27,Brooklyn,33.46751046760635,1047098.0,Evening Peak,Pre Policy,2024-07-01
2024,27,Manhattan,132.52878295413507,3669722.0,Evening Peak,Pre Policy,2024-07-01
2024,27,Queens,39.66877051249685,628512.0,Evening Peak,Pre Policy,2024-07-01
2024,28,Bronx,18.086744355426077,248331.0,Evening Peak,Pre Policy,2024-07-08
2024,28,Brooklyn,35.38867523371791,1131836.0,Evening Peak,Pre Policy,2024-07-08
2024,28,Manhattan,161.11377708978327,4579498.0,Evening Peak,Pre Policy,2024-07-08
2024,28,Queens,43.28140765350068,703496.0,Evening Peak,Pre Policy,2024-07-08
2024,29,Bronx,18.798107704346588,264245.0,Evening Peak,Pre Policy,2024-07-15
2024,29,Brooklyn,34.36426588572649,1126495.0,Evening Peak,Pre Policy,2024-07-15
2024,29,Manhattan,159.64338350853907,4571069.0,Evening Peak,Pre Policy,2024-07-15
2024,29,Queens,42.39991371872304,687981.0,Evening Peak,Pre Policy,2024-07-15
2024,30,Bronx,18.367491166077738,259900.0,Evening Peak,Pre Policy,2024-07-22
2024,30,Brooklyn,34.441638162716835,1127757.0,Evening Peak,Pre Policy,2024-07-22
2024,30,Manhattan,159.5661454887349,4582261.0,Evening Peak,Pre Policy,2024-07-22
2024,30,Queens,42.61998426435877,704210.0,Evening Peak,Pre Policy,2024-07-22
2024,31,Bronx,18.314495620231703,259260.0,Evening Peak,Pre Policy,2024-07-29
2024,31,Brooklyn,33.26007112637194,1084877.0,Evening Peak,Pre Policy,2024-07-29
2024,31,Manhattan,152.94957954350437,4456186.0,Evening Peak,Pre Policy,2024-07-29
2024,31,Queens,40.774242332587264,674039.0,Evening Peak,Pre Policy,2024-07-29
2024,32,Bronx,18.666736871665265,265889.0,Evening Peak,Pre Policy,2024-08-05
2024,32,Brooklyn,33.561716192005925,1086527.0,Evening Peak,Pre Policy,2024-08-05
2024,32,Manhattan,153.07115516062885,4478862.0,Evening Peak,Pre Policy,2024-08-05
2024,32,Queens,40.71608562691132,665708.0,Evening Peak,Pre Policy,2024-08-05
2024,33,Bronx,17.7491884873404,246057.0,Evening Peak,Pre Policy,2024-08-12
2024,33,Brooklyn,34.35149855469344,1128962.0,Evening Peak,Pre Policy,2024-08-12
2024,33,Manhattan,149.041353896547,4368104.0,Evening Peak,Pre Policy,2024-08-12
2024,33,Queens,41.824502112251054,693032.0,Evening Peak,Pre Policy,2024-08-12
2024,34,Bronx,20.128105701565417,280304.0,Evening Peak,Pre Policy,2024-08-19
2024,34,Brooklyn,34.32024893746205,1130509.0,Evening Peak,Pre Policy,2024-08-19
2024,34,Manhattan,148.1380984719864,4362667.0,Evening Peak,Pre Policy,2024-08-19
2024,34,Queens,43.811285228377066,721309.0,Evening Peak,Pre Policy,2024-08-19
2024,35,Bronx,18.612466487935656,277698.0,Evening Peak,Pre Policy,2024-08-26
2024,35,Brooklyn,33.2184063909442,1126868.0,Evening Peak,Pre Policy,2024-08-26
2024,35,Manhattan,144.47042498411744,4320677.0,Evening Peak,Pre Policy,2024-08-26
2024,35,Queens,43.24219022180931,744717.0,Evening Peak,Pre Policy,2024-08-26
2024,36,Bronx,16.793373571336843,261540.0,Evening Peak,Pre Policy,2024-09-02
2024,36,Brooklyn,34.94291670236157,1223666.0,Evening Peak,Pre Policy,2024-09-02
2024,36,Manhattan,141.71609155041975,4439540.0,Evening Peak,Pre Policy,2024-09-02
2024,36,Queens,42.77138484212913,754530.0,Evening Peak,Pre Policy,2024-09-02
2024,37,Bronx,21.182102168320473,345819.0,Evening Peak,Pre Policy,2024-09-09
2024,37,Brooklyn,37.42987648314819,1384868.0,Evening Peak,Pre Policy,2024-09-09
2024,37,Manhattan,159.55282890252215,5149408.0,Evening Peak,Pre Policy,2024-09-09
2024,37,Queens,41.70284195682829,768917.0,Evening Peak,Pre Policy,2024-09-09
2024,38,Bronx,20.710240853098,337929.0,Evening Peak,Pre Policy,2024-09-16
2024,38,Brooklyn,36.417510608940155,1398833.0,Evening Peak,Pre Policy,2024-09-16
2024,38,Manhattan,160.16774571463804,5195201.0,Evening Peak,Pre Policy,2024-09-16
2024,38,Queens,43.135848851137965,792233.0,Evening Peak,Pre Policy,2024-09-16
2024,39,Bronx,20.69132997666708,336979.0,Evening Peak,Pre Policy,2024-09-23
2024,39,Brooklyn,35.50213535252967,1355010.0,Evening Peak,Pre Policy,2024-09-23
2024,39,Manhattan,162.03316698180464,5227352.0,Evening Peak,Pre Policy,2024-09-23
2024,39,Queens,41.33645168390931,751166.0,Evening Peak,Pre Policy,2024-09-23
2024,40,Bronx,19.293522637255496,316626.0,Evening Peak,Pre Policy,2024-09-30
2024,40,Brooklyn,35.0834174324109,1321031.0,Evening Peak,Pre Policy,2024-09-30
2024,40,Manhattan,154.65042935689132,5006653.0,Evening Peak,Pre Policy,2024-09-30
2024,40,Queens,41.55324276950044,758596.0,Evening Peak,Pre Policy,2024-09-30
2024,41,Bronx,20.404326426444676,335794.0,Evening Peak,Pre Policy,2024-10-07
2024,41,Brooklyn,36.63033958306018,1396898.0,Evening Peak,Pre Policy,2024-10-07
2024,41,Manhattan,162.1688343709548,5261730.0,Evening Peak,Pre Policy,2024-10-07
2024,41,Queens,42.7699721448468,767721.0,Evening Peak,Pre Policy,2024-10-07
2024,42,Bronx,19.935151208401873,315095.0,Evening Peak,Pre Policy,2024-10-14
2024,42,Brooklyn,35.52091462462931,1365495.0,Evening Peak,Pre Policy,2024-10-14
2024,42,Manhattan,162.53150541282423,5269759.0,Evening Peak,Pre Policy,2024-10-14
2024,42,Queens,41.39907658881042,762157.0,Evening Peak,Pre Policy,2024-10-14
2024,43,Bronx,20.530681749072556,337586.0,Evening Peak,Pre Policy,2024-10-21
2024,43,Brooklyn,36.15005634319557,1379450.0,Evening Peak,Pre Policy,2024-10-21
2024,43,Manhattan,165.85391315090493,5370018.0,Evening Peak,Pre Policy,2024-10-21
2024,43,Queens,42.24681933842239,780341.0,Evening Peak,Pre Policy,2024-10-21
2024,44,Bronx,20.72557462166783,327319.0,Evening Peak,Pre Policy,2024-10-28
2024,44,Brooklyn,37.36327360926375,1432620.0,Evening Peak,Pre Policy,2024-10-28
2024,44,Manhattan,167.90384615384616,5474337.0,Evening Peak,Pre Policy,2024-10-28
2024,44,Queens,42.462158071142824,785465.0,Evening Peak,Pre Policy,2024-10-28
2024,45,Bronx,19.629506990434145,320118.0,Evening Peak,Pre Policy,2024-11-04
2024,45,Brooklyn,35.33164204216836,1343945.0,Evening Peak,Pre Policy,2024-11-04
2024,45,Manhattan,159.0293701900424,5062700.0,Evening Peak,Pre Policy,2024-11-04
2024,45,Queens,40.85458440916333,743676.0,Evening Peak,Pre Policy,2024-11-04
2024,46,Bronx,19.80738283889196,322484.0,Evening Peak,Pre Policy,2024-11-11
2024,46,Brooklyn,35.679463423545684,1367130.0,Evening Peak,Pre Policy,2024-11-11
2024,46,Manhattan,162.96503320429295,5177888.0,Evening Peak,Pre Policy,2024-11-11
2024,46,Queens,40.923339288614585,755895.0,Evening Peak,Pre Policy,2024-11-11
2024,47,Bronx,19.960515021459226,325556.0,Evening Peak,Pre Policy,2024-11-18
2024,47,Brooklyn,36.70937593392561,1351162.0,Evening Peak,Pre Policy,2024-11-18
2024,47,Manhattan,162.4191414063702,5277810.0,Evening Peak,Pre Policy,2024-11-18
2024,47,Queens,41.54603806994245,750820.0,Evening Peak,Pre Policy,2024-11-18
2024,48,Bronx,16.431627906976743,264960.0,Evening Peak,Pre Policy,2024-11-25
2024,48,Brooklyn,29.066000109271705,1063990.0,Evening Peak,Pre Policy,2024-11-25
2024,48,Manhattan,121.83189791653471,3847695.0,Evening Peak,Pre Policy,2024-11-25
2024,48,Queens,35.43993560564006,638415.0,Evening Peak,Pre Policy,2024-11-25
2024,49,Bronx,20.442597041345305,323361.0,Evening Peak,Pre Policy,2024-12-02
2024,49,Brooklyn,37.32227125003303,1412536.0,Evening Peak,Pre Policy,2024-12-02
2024,49,Manhattan,169.01554118260125,5513794.0,Evening Peak,Pre Policy,2024-12-02
2024,49,Queens,42.2004401650619,766993.0,Evening Peak,Pre Policy,2024-12-02
2024,50,Bronx,19.475878535569976,318119.0,Evening Peak,Pre Policy,2024-12-09
2024,50,Brooklyn,37.23228179749113,1406859.0,Evening Peak,Pre Policy,2024-12-09
2024,50,Manhattan,173.73961022992745,5652097.0,Evening Peak,Pre Policy,2024-12-09
2024,50,Queens,41.04394536522162,760257.0,Evening Peak,Pre Policy,2024-12-09
2024,51,Bronx,19.47362869198312,313837.0,Evening Peak,Pre Policy,2024-12-16
2024,51,Brooklyn,35.58206707010914,1346461.0,Evening Peak,Pre Policy,2024-12-16
2024,51,Manhattan,160.76054563888292,5232595.0,Evening Peak,Pre Policy,2024-12-16
2024,51,Queens,41.77527030773496,753417.0,Evening Peak,Pre Policy,2024-12-16
2024,52,Bronx,14.64232914018934,225814.0,Evening Peak,Pre Policy,2024-12-23
2024,52,Brooklyn,25.73733645503374,934394.0,Evening Peak,Pre Policy,2024-12-23
2024,52,Manhattan,112.1812570326314,3489398.0,Evening Peak,Pre Policy,2024-12-23
2024,52,Queens,34.17020050702927,593058.0,Evening Peak,Pre Policy,2024-12-23
2020,1,Bronx,44.36904761904761,409970.0,Morning Peak,Pre Policy,2019-12-30
2020,1,Brooklyn,54.23413912185496,1099326.0,Morning Peak,Pre Policy,2019-12-30
2020,1,Manhattan,91.4831529758977,1487882.0,Morning Peak,Pre Policy,2019-12-30
2020,1,Queens,78.25786292388075,763875.0,Morning Peak,Pre Policy,2019-12-30
2020,2,Bronx,67.87907568052647,907679.0,Morning Peak,Pre Policy,2020-01-06
2020,2,Brooklyn,91.54461613419642,2630443.0,Morning Peak,Pre Policy,2020-01-06
2020,2,Manhattan,149.4709377207196,3597616.0,Morning Peak,Pre Policy,2020-01-06
2020,2,Queens,121.29931005050145,1705347.0,Morning Peak,Pre Policy,2020-01-06
2020,3,Bronx,68.62230134080752,905883.0,Morning Peak,Pre Policy,2020-01-13
2020,3,Brooklyn,91.91633996079528,2625866.0,Morning Peak,Pre Policy,2020-01-13
2020,3,Manhattan,152.18646216250477,3601797.0,Morning Peak,Pre Policy,2020-01-13
2020,3,Queens,119.15569778767218,1712744.0,Morning Peak,Pre Policy,2020-01-13
2020,4,Bronx,58.84465290806754,784105.0,Morning Peak,Pre Policy,2020-01-20
2020,4,Brooklyn,77.79365242399342,2272197.0,Morning Peak,Pre Policy,2020-01-20
2020,4,Manhattan,132.81052283802757,3215874.0,Morning Peak,Pre Policy,2020-01-20
2020,4,Queens,106.69280626780626,1497967.0,Morning Peak,Pre Policy,2020-01-20
2020,5,Bronx,69.60583832335328,929934.0,Morning Peak,Pre Policy,2020-01-27
2020,5,Brooklyn,91.08918257797104,2681119.0,Morning Peak,Pre Policy,2020-01-27
2020,5,Manhattan,148.14322539068792,3678100.0,Morning Peak,Pre Policy,2020-01-27
2020,5,Queens,121.64945652173913,1745913.0,Morning Peak,Pre Policy,2020-01-27
2020,6,Bronx,70.82900546284517,946488.0,Morning Peak,Pre Policy,2020-02-03
2020,6,Brooklyn,93.68143205970354,2723975.0,Morning Peak,Pre Policy,2020-02-03
2020,6,Manhattan,151.36210329554228,3724870.0,Morning Peak,Pre Policy,2020-02-03
2020,6,Queens,124.67877371849335,1760963.0,Morning Peak,Pre Policy,2020-02-03
2020,7,Bronx,69.17347315560151,936678.0,Morning Peak,Pre Policy,2020-02-10
2020,7,Brooklyn,92.06224651130816,2678459.0,Morning Peak,Pre Policy,2020-02-10
2020,7,Manhattan,149.94706193753308,3682250.0,Morning Peak,Pre Policy,2020-02-10
2020,7,Queens,124.15112471526196,1744075.0,Morning Peak,Pre Policy,2020-02-10
2020,8,Bronx,55.28523862375138,747180.0,Morning Peak,Pre Policy,2020-02-17
2020,8,Brooklyn,75.70433662814979,2175137.0,Morning Peak,Pre Policy,2020-02-17
2020,8,Manhattan,128.79342975206612,3116801.0,Morning Peak,Pre Policy,2020-02-17
2020,8,Queens,103.87936507936509,1472490.0,Morning Peak,Pre Policy,2020-02-17
2020,9,Bronx,68.1065,953491.0,Morning Peak,Pre Policy,2020-02-24
2020,9,Brooklyn,92.62387487593688,2706377.0,Morning Peak,Pre Policy,2020-02-24
2020,9,Manhattan,150.6181508239305,3710930.0,Morning Peak,Pre Policy,2020-02-24
2020,9,Queens,122.49151953287918,1762163.0,Morning Peak,Pre Policy,2020-02-24
